question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk3,cot,"SELECT cn.MakeId, cn.Make FROM cars_data AS cd JOIN car_names AS cn ON cd.Id = cn.MakeId WHERE cd.Horsepower < (SELECT MIN(Horsepower) FROM cars_data) AND cd.Cylinders < 4","WITH min_horsepower AS (SELECT MIN(Horsepower) AS min_hp FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM cars_data), filtered_cars_data AS (SELECT * FROM dedup_cars_data WHERE rn = 1 AND Horsepower < (SELECT min_hp FROM min_horsepower)), joined_data AS (SELECT fc.MakeId, cn.Make FROM filtered_cars_data AS fc JOIN car_names AS cn ON fc.Id = cn.MakeId WHERE fc.Cylinders < 4), final_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY MakeId ORDER BY rowid DESC) AS rn FROM joined_data) SELECT * FROM final_dedup WHERE rn = 1",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_1,student_transcripts_tracking,rag_topk3,cot,"WITH dedup AS (SELECT student_course_id, MAX(rowid) AS max_rowid FROM Transcript_Contents GROUP BY student_course_id), counts AS (SELECT student_course_id, COUNT(*) AS occurrence_count FROM dedup JOIN Transcript_Contents ON dedup.student_course_id = Transcript_Contents.student_course_id AND dedup.max_rowid = Transcript_Contents.rowid GROUP BY student_course_id) SELECT MAX(occurrence_count) AS max_occurrences, student_course_id FROM counts","WITH base AS (SELECT * FROM Transcript_Contents), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_course_id ORDER BY rowid DESC) AS rn FROM base), capped AS (SELECT *, MIN(student_course_id, 45105806.0) AS student_course_id_capped FROM dedup), final_dedup AS (SELECT * FROM capped WHERE rn = 1), counts AS (SELECT student_course_id_capped AS student_course_id, COUNT(*) AS occurrence_count FROM final_dedup GROUP BY student_course_id_capped) SELECT MAX(occurrence_count) AS max_occurrences, student_course_id FROM counts",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_2,student_transcripts_tracking,rag_topk3,cot,"SELECT S.semester_id, T.semester_name FROM Student_Enrolment AS S JOIN Semesters AS T ON S.semester_id = T.semester_id GROUP BY S.semester_id, T.semester_name ORDER BY COUNT(S.student_id) DESC LIMIT 1","WITH capped_semesters AS (SELECT *, MIN(semester_id, 14.0) AS semester_id_capped FROM Semesters), deduped_semesters AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY semester_id_capped ORDER BY rowid DESC) AS rn FROM capped_semesters) SELECT D.semester_id_capped AS semester_id, T.semester_name FROM Student_Enrolment AS S JOIN deduped_semesters AS D ON S.semester_id = D.semester_id_capped JOIN Semesters AS T ON D.semester_id_capped = T.semester_id GROUP BY D.semester_id_capped, T.semester_name ORDER BY COUNT(S.student_id) DESC LIMIT 1",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_3,student_transcripts_tracking,rag_topk3,cot,SELECT DISTINCT s.last_name FROM Students AS s WHERE s.state_province_county = 'North Carolina' EXCEPT SELECT DISTINCT se.student_id FROM Student_Enrolment AS se,"WITH students_nc AS (SELECT DISTINCT s.student_id, s.last_name FROM Students AS s WHERE s.state_province_county = 'North Carolina'), enrolled_students AS (SELECT DISTINCT se.student_id FROM Student_Enrolment AS se) SELECT DISTINCT snc.last_name FROM students_nc AS snc EXCEPT SELECT DISTINCT es.student_id FROM enrolled_students AS es",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_4,car_1,rag_topk3,cot,SELECT COUNT(DISTINCT Continent) AS NumberOfContinents FROM continents,SELECT COUNT(DISTINCT Continent) AS NumberOfContinents FROM continents,0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_5,car_1,rag_topk3,cot,"SELECT T1.Id, T1.Maker FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id, T1.Maker HAVING COUNT(T2.ModelId) >= 2","WITH dedup_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), filtered_makers AS (SELECT * FROM dedup_makers WHERE rn = 1), joined_tables AS (SELECT T1.Id, T1.Maker FROM filtered_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id, T1.Maker HAVING COUNT(T2.ModelId) >= 2) SELECT * FROM joined_tables",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_6,car_1,rag_topk3,cot,SELECT COUNT(*) FROM (SELECT Country FROM car_makers GROUP BY Country HAVING COUNT(Maker) > 2),"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM car_makers) SELECT COUNT(*) FROM (SELECT Country FROM dedup WHERE rn = 1 GROUP BY Country HAVING COUNT(Maker) > 2)",1.0,4.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_7,car_1,rag_topk3,cot,SELECT COUNT(*) FROM cars_data WHERE accelerate > (SELECT MAX(accelerate) FROM cars_data),"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM cars_data), max_accelerate AS (SELECT MAX(accelerate) AS max_acc FROM dedup WHERE rn = 1) SELECT COUNT(*) FROM dedup WHERE accelerate > (SELECT max_acc FROM max_accelerate)",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_8,car_1,rag_topk3,cot,SELECT MIN(T1.Weight) AS MinWeight FROM cars_data AS T1 WHERE T1.Cylinders = 8 AND T1.Year = 1974,"WITH filtered AS (SELECT * FROM cars_data WHERE Cylinders = 8 AND Year = 1974), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM filtered), capped AS (SELECT *, MIN(Weight, 4464.0) AS Weight_capped FROM dedup) SELECT MIN(Weight_capped) AS MinWeight FROM capped",1.0,4141.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
stage2_9,student_transcripts_tracking,rag_topk3,cot,SELECT DISTINCT s.last_name FROM Students AS s JOIN Addresses AS a ON s.current_address_id = a.address_id WHERE a.state_province_county = 'North Carolina' AND NOT s.student_id IN (SELECT student_id FROM Student_Enrolment),"WITH dedup_students AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY rowid DESC) AS rn FROM Students), dedup_addresses AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY address_id ORDER BY rowid DESC) AS rn FROM Addresses) SELECT DISTINCT ds.last_name FROM dedup_students AS ds JOIN dedup_addresses AS da ON ds.current_address_id = da.address_id WHERE da.state_province_county = 'North Carolina' AND NOT ds.student_id IN (SELECT student_id FROM Student_Enrolment)",0.0,0.0,0.6273291925465838,0.6304347826086957,0.6366459627329193,10.074017015005166,341.52886085318033,-321.6730817769793,0.36754658385093164,1.0
