question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk3,sc,SELECT MAX(MPG) AS MaxMPG FROM cars_data WHERE Cylinders = 8 OR Year < 1980,"WITH dedup_cylinders AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders ORDER BY rowid DESC) AS rn FROM cars_data), dedup_years AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Year ORDER BY rowid DESC) AS rn FROM dedup_cylinders), capped_cylinders AS (SELECT *, MIN(Cylinders, 8.0) AS Cylinders_capped FROM dedup_years), capped_years AS (SELECT *, MIN(Year, 1980) AS Year_capped FROM capped_cylinders) SELECT MAX(MPG) AS MaxMPG FROM capped_years WHERE Cylinders_capped = 8 OR Year_capped < 1980",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_1,car_1,rag_topk3,sc,SELECT MIN(Weight) AS MinWeight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders, Year ORDER BY rowid DESC) AS rn FROM base) SELECT MIN(Weight) AS MinWeight FROM dedup WHERE rn = 1 AND Cylinders = 8 AND Year = 1974",1.0,4141.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_2,car_1,rag_topk3,sc,"SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS AvgHorsepower FROM cars_data WHERE CAST(REPLACE(Horsepower, ',', '') AS REAL) < 1980","WITH base AS (SELECT * FROM cars_data), dedup_horsepower AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM base), capped_horsepower AS (SELECT *, MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL), 180.0) AS Horsepower_capped FROM dedup_horsepower), dedup_year AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Year ORDER BY rowid DESC) AS rn FROM capped_horsepower), filtered_data AS (SELECT * FROM dedup_year WHERE Year < 1980 AND rn = 1) SELECT AVG(CAST(REPLACE(Horsepower_capped, ',', '') AS REAL)) AS AvgHorsepower FROM filtered_data",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_3,car_1,rag_topk3,sc,SELECT AVG(Edispl) AS Avg_Edispl FROM cars_data WHERE Horsepower LIKE '%VOLVO%',"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Edispl ORDER BY rowid DESC) AS rn FROM cars_data), capped AS (SELECT *, MIN(Edispl, 400.0) AS Edispl_capped FROM dedup) SELECT AVG(capped.Edispl_capped) AS Avg_Edispl FROM capped WHERE Horsepower LIKE '%VOLVO%'",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_4,student_transcripts_tracking,rag_topk3,sc,"SELECT c.course_id, c.course_name FROM Courses AS c JOIN Sections AS s ON c.course_id = s.course_id GROUP BY c.course_id, c.course_name HAVING COUNT(s.section_id) <= 2","WITH base_sections AS (SELECT * FROM Sections), dedup_sections AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY section_id ORDER BY rowid DESC) AS rn FROM base_sections), filtered_sections AS (SELECT * FROM dedup_sections WHERE rn = 1), grouped_sections AS (SELECT course_id, course_name, COUNT(section_id) AS section_count FROM filtered_sections GROUP BY course_id, course_name) SELECT course_id, course_name FROM grouped_sections WHERE section_count <= 2",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_5,car_1,rag_topk3,sc,"SELECT c.Continent, ct.ContinentName, COUNT(c.CountryId) AS CountryCount FROM countries AS c JOIN continents AS ct ON c.Continent = ct.ContId GROUP BY c.Continent, ct.ContinentName","WITH dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), joined_data AS (SELECT dc.*, ct.ContinentName FROM dedup_countries AS dc JOIN continents AS ct ON dc.Continent = ct.ContId) SELECT Continent, ContinentName, COUNT(CountryId) AS CountryCount FROM joined_data GROUP BY Continent, ContinentName",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_6,student_transcripts_tracking,rag_topk3,sc,"SELECT dp.degree_summary_name, COUNT(se.student_enrolment_id) AS enrollment_count FROM Student_Enrolment AS se JOIN Degree_Programs AS dp ON se.degree_program_id = dp.degree_program_id GROUP BY se.degree_program_id ORDER BY enrollment_count DESC LIMIT 1","WITH dedup_enrolment AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY degree_program_id ORDER BY rowid DESC) AS rn FROM Student_Enrolment), filtered_enrolment AS (SELECT * FROM dedup_enrolment WHERE rn = 1) SELECT dp.degree_summary_name, COUNT(fe.student_enrolment_id) AS enrollment_count FROM filtered_enrolment AS fe JOIN Degree_Programs AS dp ON fe.degree_program_id = dp.degree_program_id GROUP BY fe.degree_program_id ORDER BY enrollment_count DESC LIMIT 1",1.0,2.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_7,car_1,rag_topk3,sc,SELECT COUNT(*) FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker WHERE cm.Maker = 'American Motor Company',"WITH safe_cm AS (SELECT Id, Maker FROM car_makers WHERE Maker = 'American Motor Company'), safe_ml AS (SELECT ModelId, Maker FROM model_list WHERE Maker IN (SELECT Maker FROM safe_cm)), dedup_cm AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM safe_cm), dedup_ml AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ModelId ORDER BY rowid DESC) AS rn FROM safe_ml) SELECT COUNT(*) FROM dedup_cm AS dc JOIN dedup_ml AS dm ON dc.Maker = dm.Maker",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_8,car_1,rag_topk3,sc,SELECT COUNT(DISTINCT T1.CountryName) FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country,SELECT COUNT(DISTINCT T1.CountryName) FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country,0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
stage2_9,car_1,rag_topk3,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker JOIN countries AS T3 ON T1.Country = T3.ContinentId WHERE T3.Continent = 'USA',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM model_list), countries_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContinentId ORDER BY rowid DESC) AS rn FROM countries) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Id = T2.Maker JOIN countries_dedup AS T3 ON T1.Country = T3.ContinentId WHERE T3.Continent = 'USA'",0.0,0.0,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.8960698620191799,266.39527297916294,-265.0039686313368,0.4429347826086957,1.0
