question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk5,sc,SELECT MAX(MPG) AS max_mpg FROM cars_data WHERE Cylinders = 8 OR Year < 1980,"WITH capped AS (SELECT *, MIN(CASE WHEN MPG IS NULL THEN 23.0 ELSE MPG END, 37.0) AS MPG_capped FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM capped) SELECT MAX(MPG_capped) AS max_mpg FROM dedup WHERE rn = 1 AND (Cylinders = 8 OR Year < 1980)",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_1,car_1,rag_topk5,sc,SELECT MIN(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM base) SELECT MIN(Weight) FROM dedup WHERE Cylinders = 8 AND Year = 1974 AND rn = 1",1.0,4141.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_2,car_1,rag_topk5,sc,"SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS avg_horsepower FROM cars_data WHERE CAST(REPLACE(Year, ',', '') AS INTEGER) < 1980","WITH safe_values AS (SELECT *, MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL), 180.0) AS Horsepower_capped, MIN(CAST(REPLACE(Year, ',', '') AS INTEGER), 1982.0) AS Year_capped FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM safe_values) SELECT AVG(Horsepower_capped) AS avg_horsepower FROM dedup WHERE rn = 1 AND Year_capped < 1980",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_3,car_1,rag_topk5,sc,SELECT AVG(T1.edispl) FROM cars_data AS T1 INNER JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T2.Make = 'VOLVO',"WITH cars_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data), car_names_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY MakeId ORDER BY rowid DESC) AS rn FROM car_names) SELECT AVG(T1.edispl) FROM cars_dedup AS T1 INNER JOIN car_names_dedup AS T2 ON T1.MakeId = T2.MakeId WHERE T2.Make = 'VOLVO' AND T1.rn = 1 AND T2.rn = 1",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_4,student_transcripts_tracking,rag_topk5,sc,"WITH CourseCounts AS (SELECT course_id, COUNT(*) AS section_count FROM Sections GROUP BY course_id) SELECT c.course_id, c.course_name FROM Courses AS c JOIN CourseCounts AS cc ON c.course_id = cc.course_id WHERE cc.section_count <= 2","WITH base AS (SELECT * FROM Courses), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY course_id ORDER BY rowid DESC) AS rn FROM base) SELECT d.course_id, d.course_name FROM dedup AS d JOIN (SELECT course_id, COUNT(*) AS section_count FROM Sections GROUP BY course_id) AS cc ON d.course_id = cc.course_id WHERE cc.section_count <= 2",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_5,car_1,rag_topk5,sc,"SELECT c.ContinentId, ct.Continent, COUNT(c.CountryId) AS CountryCount FROM countries AS c JOIN continents AS ct ON c.Continent = ct.ContId GROUP BY c.ContinentId, ct.Continent","WITH capped_continents AS (SELECT *, MIN(Continent, 14.0) AS Continent_capped FROM continents), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries) SELECT dc.ContinentId, cc.Continent, COUNT(dc.CountryId) AS CountryCount FROM dedup_countries AS dc JOIN continents AS cc ON dc.Continent = cc.ContId WHERE dc.rn = 1 GROUP BY dc.ContinentId, cc.Continent",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_6,student_transcripts_tracking,rag_topk5,sc,SELECT dp.degree_summary_name FROM Degree_Programs AS dp JOIN Student_Enrolment AS se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_program_id ORDER BY COUNT(se.student_id) DESC LIMIT 1,"WITH normalized AS (SELECT dp.degree_program_id, dp.degree_summary_name, se.student_id FROM Degree_Programs AS dp JOIN Student_Enrolment AS se ON dp.degree_program_id = se.degree_program_id), keyed AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY degree_program_id ORDER BY student_id DESC) AS rn FROM normalized) SELECT degree_summary_name FROM keyed WHERE rn = 1 GROUP BY degree_program_id ORDER BY COUNT(student_id) DESC LIMIT 1",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_7,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Maker = 'American Motor Company',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ModelId ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Maker = T2.Maker WHERE T1.Maker = 'American Motor Company' AND T1.rn = 1 AND T2.rn = 1",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_8,car_1,rag_topk5,sc,"WITH country_makers AS (SELECT c.CountryId, COUNT(cm.Id) AS maker_count FROM countries AS c JOIN car_makers AS cm ON c.CountryId = cm.Country GROUP BY c.CountryId) SELECT COUNT(*) AS num_countries_with_more_than_2_makers FROM country_makers WHERE maker_count > 2","WITH country_makers AS (SELECT c.CountryId, COUNT(cm.Id) AS maker_count FROM countries AS c JOIN car_makers AS cm ON c.CountryId = cm.Country GROUP BY c.CountryId), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), dedup_car_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers) SELECT COUNT(*) AS num_countries_with_more_than_2_makers FROM (SELECT dcm.CountryId, COUNT(dcm2.Id) AS maker_count FROM dedup_countries AS dcm JOIN dedup_car_makers AS dcm2 ON dcm.CountryId = dcm2.Country GROUP BY dcm.CountryId) AS filtered_country_makers WHERE maker_count > 2",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
stage2_9,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Country = 'usa',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ModelId ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Maker = T2.Maker WHERE T1.Country = 'usa'",0.0,0.0,0.6377358490566037,0.6377358490566037,0.6377358490566037,0.4779789770602899,291.7640075808137,-291.485517014776,0.4355345911949685,1.0
