question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk5,sc,SELECT MAX(MPG) AS MaxMPG FROM cars_data WHERE Cylinders >= 8 OR Year < 1980,"WITH capped AS (SELECT *, MIN(Cylinders, 8.0) AS Cylinders_capped, MIN(Year, 1980) AS Year_capped, MIN(MPG, 37.0) AS MPG_capped FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM capped) SELECT MAX(MPG_capped) AS MaxMPG FROM dedup WHERE rn = 1",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_1,car_1,rag_topk5,sc,SELECT MIN(Weight) AS MinWeight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH base AS (SELECT * FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM base), capped_cars_data AS (SELECT *, MIN(Weight, 4464.0) AS Weight_capped, MIN(Cylinders, 8.0) AS Cylinders_capped, MIN(Year, 1982.0) AS Year_capped FROM dedup_cars_data) SELECT MIN(Weight_capped) AS MinWeight FROM capped_cars_data WHERE Cylinders_capped = 8 AND Year_capped = 1974",1.0,4141.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_2,car_1,rag_topk5,sc,"SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS AvgHorsepower FROM cars_data WHERE CAST(REPLACE(Year, ',', '') AS INTEGER) < 1980","WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn_horsepower, ROW_NUMBER() OVER (PARTITION BY Year ORDER BY rowid DESC) AS rn_year FROM base), cleaned AS (SELECT *, MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL), 180.0) AS Horsepower_cleaned, MIN(CAST(REPLACE(Year, ',', '') AS INTEGER), 1982.0) AS Year_cleaned FROM dedup WHERE rn_horsepower = 1 AND rn_year = 1) SELECT AVG(Horsepower_cleaned) AS AvgHorsepower FROM cleaned WHERE Year_cleaned < 1980",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_3,car_1,rag_topk5,sc,SELECT AVG(T3.Edispl) AS Avg_Edispl FROM car_names AS T1 JOIN model_list AS T2 ON T1.Model = T2.Model JOIN cars_data AS T3 ON T2.Maker = T3.Maker WHERE T1.Make = 'Volvo',"WITH car_names_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Make ORDER BY rowid DESC) AS rn FROM car_names), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Model ORDER BY rowid DESC) AS rn FROM model_list), cars_data_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data), capped_cars_data AS (SELECT *, MIN(Edispl, 400.0) AS Edispl_capped, MIN(Id, 386.0) AS Id_capped, MIN(Year, 1982.0) AS Year_capped, MIN(Weight, 4464.0) AS Weight_capped FROM cars_data_dedup) SELECT AVG(capped_cars_data.Edispl_capped) AS Avg_Edispl FROM car_names_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Model = T2.Model JOIN capped_cars_data AS T3 ON T2.Maker = T3.Maker WHERE T1.Make = 'Volvo'",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_4,student_transcripts_tracking,rag_topk5,sc,"WITH section_counts AS (SELECT course_id, COUNT(*) AS num_sections FROM Sections GROUP BY course_id) SELECT c.course_name, s.course_id FROM section_counts AS sc JOIN Courses AS c ON sc.course_id = c.course_id WHERE sc.num_sections <= 2","WITH base_sections AS (SELECT * FROM Sections), dedup_sections AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY course_id ORDER BY rowid DESC) AS rn FROM base_sections), capped_sections AS (SELECT *, MIN(course_id, 14.0) AS course_id_capped FROM dedup_sections), section_counts AS (SELECT course_id_capped AS course_id, COUNT(*) AS num_sections FROM capped_sections GROUP BY course_id_capped), base_courses AS (SELECT * FROM Courses), dedup_courses AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY course_id ORDER BY rowid DESC) AS rn FROM base_courses) SELECT c.course_name, s.course_id_capped AS course_id FROM section_counts AS sc JOIN dedup_courses AS c ON sc.course_id = c.course_id WHERE sc.num_sections <= 2",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_5,car_1,rag_topk5,sc,"SELECT c.Continent, COUNT(co.CountryId) AS CountryCount FROM countries AS co JOIN continents AS c ON co.Continent = c.ContId GROUP BY c.Continent","WITH countries_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), continents_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContId ORDER BY rowid DESC) AS rn FROM continents) SELECT cd.Continent, COUNT(co.CountryId) AS CountryCount FROM countries_dedup AS co JOIN continents_dedup AS cd ON co.Continent = cd.ContId AND cd.rn = 1 GROUP BY cd.Continent",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_6,student_transcripts_tracking,rag_topk5,sc,SELECT dp.degree_summary_name FROM Degree_Programs AS dp JOIN Student_Enrolment AS se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY COUNT(se.student_id) DESC LIMIT 1,"WITH dp_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY degree_program_id ORDER BY degree_program_id) AS rn FROM Degree_Programs), se_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_enrolment_id ORDER BY student_enrolment_id) AS rn FROM Student_Enrolment) SELECT dp.degree_summary_name FROM dp_dedup AS dp JOIN se_dedup AS se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY COUNT(se.student_id) DESC LIMIT 1",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_7,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company' AND T1.rn = 1 AND T2.rn = 1",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_8,car_1,rag_topk5,sc,SELECT COUNT(*) FROM (SELECT CountryId FROM car_makers GROUP BY CountryId HAVING COUNT(*) > 2),"WITH country_makers AS (SELECT CountryId FROM car_makers GROUP BY CountryId HAVING COUNT(*) > 2), country_stats AS (SELECT CountryId, COUNT(*) AS cnt, MIN(CountryId) AS min_id, MAX(CountryId) AS max_id FROM countries GROUP BY CountryId) SELECT COUNT(*) FROM country_makers AS cm JOIN country_stats AS cs ON cm.CountryId = cs.CountryId",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
stage2_9,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T3.Model) FROM countries AS T1 JOIN car_makers AS T2 ON T1.ContinentId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker WHERE T1.CountryName = 'USA',"WITH countries_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ModelId ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T3.Model) FROM countries_dedup AS T1 JOIN car_makers_dedup AS T2 ON T1.ContinentId = T2.Country JOIN model_list_dedup AS T3 ON T2.Id = T3.Maker WHERE T1.CountryName = 'USA'",0.0,0.0,0.5827586206896552,0.5827586206896552,0.5862068965517241,0.5003889733206214,257.8970949968054,-257.6784743071502,0.3594827586206897,1.0
