question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk5,sc,SELECT MAX(MPG) AS MaxMPG FROM cars_data WHERE Cylinders = 8 OR Year < 1980,"WITH capped_mpg AS (SELECT MIN(MPG, 37.0) AS MPG_capped FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data) SELECT MAX(c.MPG_capped) AS MaxMPG FROM capped_mpg AS c JOIN dedup_cars_data AS d ON c.MPG_capped = d.MPG_capped WHERE d.Cylinders = 8 OR d.Year < 1980 AND d.rn = 1",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_1,car_1,rag_topk5,sc,SELECT MIN(Weight) AS MinWeight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH capped_weight AS (SELECT MIN(Weight, 4464.0) AS Weight_capped FROM cars_data), filtered_records AS (SELECT Weight_capped FROM capped_weight JOIN cars_data ON capped_weight.Weight_capped = cars_data.Weight WHERE Cylinders = 8 AND Year = 1974) SELECT MIN(Weight_capped) AS MinWeight FROM filtered_records",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_2,car_1,rag_topk5,sc,"SELECT AVG(CAST(REPLACE(T1.Horsepower, ',', '') AS REAL)) AS AvgHorsepower FROM cars_data AS T1 WHERE T1.Year < 1980","WITH capped_horsepower AS (SELECT *, MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL), 180.0) AS Horsepower_capped FROM cars_data), capped_year AS (SELECT *, MIN(Year, 1982.0) AS Year_capped FROM capped_horsepower), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM capped_year) SELECT AVG(CAST(REPLACE(dedup_cars_data.Horsepower_capped, ',', '') AS REAL)) AS AvgHorsepower FROM dedup_cars_data WHERE dedup_cars_data.Year_capped < 1980 AND dedup_cars_data.rn = 1",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_3,car_1,rag_topk5,sc,SELECT AVG(T2.edispl) AS avg_edispl FROM car_makers AS T1 JOIN cars_data AS T2 ON T1.id = T2.maker WHERE T1.Maker = 'Volvo',"WITH safe_values AS (SELECT MIN(CASE WHEN T2.edispl > 400 THEN 400 ELSE T2.edispl END) AS edispl_capped, MIN(CASE WHEN T2.Id > 386 THEN 386 ELSE T2.Id END) AS Id_capped, MIN(CASE WHEN T1.Maker > 0 THEN 0 ELSE T1.Maker END) AS Maker_capped, MIN(CASE WHEN T2.Year > 1982 THEN 1982 ELSE T2.Year END) AS Year_capped, MIN(CASE WHEN T2.Weight > 4464 THEN 4464 ELSE T2.Weight END) AS Weight_capped FROM car_makers AS T1 JOIN cars_data AS T2 ON T1.id = T2.maker), dedup_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM car_makers), dedup_cars AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data) SELECT AVG(dedup_cars.edispl_capped) AS avg_edispl FROM dedup_makers AS T1 JOIN dedup_cars AS T2 ON T1.id = T2.maker WHERE T1.Maker = 'Volvo' AND T2.rn = 1",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_4,student_transcripts_tracking,rag_topk5,sc,"SELECT DISTINCT c.course_id, c.course_name FROM Courses AS c JOIN Sections AS s ON c.course_id = s.course_id GROUP BY c.course_id, c.course_name HAVING COUNT(s.section_id) <= 2","WITH Safe_Courses AS (WITH base AS (SELECT * FROM Courses), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY course_id ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), Safe_Sections AS (WITH base AS (SELECT * FROM Sections), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY course_id ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), Capped_Courses AS (SELECT *, MIN(course_id, 14.0) AS course_id_capped FROM Safe_Courses), Capped_Sections AS (SELECT *, MIN(course_id, 14.0) AS course_id_capped FROM Safe_Sections) SELECT DISTINCT c.course_id, c.course_name FROM Capped_Courses AS c JOIN Capped_Sections AS s ON c.course_id = s.course_id GROUP BY c.course_id, c.course_name HAVING COUNT(s.section_id) <= 2",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_5,car_1,rag_topk5,sc,"SELECT c.Continent, c.ContinentId, COUNT(co.CountryId) AS CountryCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent GROUP BY c.ContinentId, c.Continent","WITH safe_countries AS (SELECT *, MIN(CountryId, 14.0) AS CountryId_capped FROM countries), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId_capped ORDER BY rowid DESC) AS rn FROM safe_countries) SELECT c.Continent, c.ContinentId, COUNT(dedup_countries.CountryId) AS CountryCount FROM continents AS c JOIN dedup_countries ON c.ContId = dedup_countries.ContinentId WHERE dedup_countries.rn = 1 GROUP BY c.ContinentId, c.Continent",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_6,student_transcripts_tracking,rag_topk5,sc,"SELECT dp.degree_summary_name, COUNT(se.student_id) AS student_count FROM Degree_Programs AS dp JOIN Student_Enrolment AS se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY student_count DESC LIMIT 1","WITH base AS (SELECT * FROM Student_Enrolment), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY degree_program_id ORDER BY rowid DESC) AS rn FROM base), filtered AS (SELECT * FROM dedup WHERE rn = 1) SELECT dp.degree_summary_name, COUNT(se.student_id) AS student_count FROM Degree_Programs AS dp JOIN filtered AS se ON dp.degree_program_id = se.degree_program_id GROUP BY dp.degree_summary_name ORDER BY student_count DESC LIMIT 1",1.0,8.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_7,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ModelId ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company'",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_8,car_1,rag_topk5,sc,SELECT COUNT(*) FROM (SELECT Country FROM car_makers GROUP BY Country HAVING COUNT(*) > 2),WITH dedup_car_makers AS (SELECT Country FROM car_makers GROUP BY Country HAVING COUNT(*) > 2) SELECT COUNT(*) FROM dedup_car_makers,0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
stage2_9,car_1,rag_topk5,sc,SELECT COUNT(*) FROM car_makers AS cm JOIN countries AS c ON cm.Continent = c.ContId JOIN model_list AS ml ON cm.Id = ml.Maker WHERE c.CountryName = 'USA',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), countries_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContId ORDER BY rowid DESC) AS rn FROM countries), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(*) FROM car_makers_dedup AS cm JOIN countries_dedup AS c ON cm.Continent = c.ContId JOIN model_list_dedup AS ml ON cm.Id = ml.Maker WHERE c.CountryName = 'USA'",0.0,0.0,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.3925616251703209,203.51123067228926,-203.48447481944646,0.3637123745819398,1.0
