question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk3,baseline,"SELECT cn.MakeId, cn.Make FROM cars_data AS cd JOIN car_names AS cn ON cd.Id = cn.MakeId WHERE cd.Horsepower < (SELECT MIN(Horsepower) FROM cars_data)","WITH min_horsepower AS (SELECT MIN(Horsepower) AS min_hp FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM cars_data) SELECT cn.MakeId, cn.Make FROM dedup_cars_data AS dcd JOIN car_names AS cn ON dcd.Id = cn.MakeId WHERE dcd.Horsepower < (SELECT min_hp FROM min_horsepower) AND dcd.rn = 1",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_1,student_transcripts_tracking,rag_topk3,baseline,"SELECT T1.course_name, T2.student_enrolment_id FROM Courses AS T1 JOIN (SELECT course_id, student_enrolment_id FROM Transcript_Contents GROUP BY course_id, student_enrolment_id) AS T2 ON T1.course_id = T2.course_id ORDER BY COUNT(*) DESC LIMIT 1","WITH dedup_transcript_contents AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_course_id ORDER BY rowid DESC) AS rn FROM Transcript_Contents), filtered_transcript_contents AS (SELECT * FROM dedup_transcript_contents WHERE rn = 1), course_counts AS (SELECT course_id, COUNT(*) AS count FROM filtered_transcript_contents GROUP BY course_id) SELECT T1.course_name, T2.student_enrolment_id FROM Courses AS T1 JOIN (SELECT course_id, student_enrolment_id FROM filtered_transcript_contents WHERE course_id IN (SELECT course_id FROM course_counts ORDER BY count DESC LIMIT 1)) AS T2 ON T1.course_id = T2.course_id ORDER BY T2.count DESC LIMIT 1",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_2,student_transcripts_tracking,rag_topk3,baseline,"SELECT s.semester_id, sm.semester_name FROM Student_Enrolment AS se JOIN Semesters AS sm ON se.semester_id = sm.semester_id GROUP BY s.semester_id, sm.semester_name ORDER BY COUNT(se.student_id) DESC LIMIT 1","WITH semesters_dedup AS (SELECT semester_id, semester_name, ROW_NUMBER() OVER (PARTITION BY semester_id ORDER BY rowid DESC) AS rn FROM Semesters) SELECT sd.semester_id, sd.semester_name FROM semesters_dedup AS sd WHERE sd.rn = 1 GROUP BY sd.semester_id, sd.semester_name ORDER BY COUNT(sd.semester_id) DESC LIMIT 1",1.0,1.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_3,student_transcripts_tracking,rag_topk3,baseline,SELECT DISTINCT s.last_name FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id WHERE s.state_province_county = 'North Carolina',"WITH Students_Dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY rowid DESC) AS rn FROM Students), Student_Enrolment_Dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY rowid DESC) AS rn FROM Student_Enrolment) SELECT DISTINCT sd.last_name FROM Students_Dedup AS sd LEFT JOIN Student_Enrolment_Dedup AS sed ON sd.student_id = sed.student_id WHERE sd.state_province_county = 'North Carolina' AND sed.student_id IS NULL",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_4,car_1,rag_topk3,baseline,SELECT COUNT(DISTINCT Continent) AS NumberOfContinents FROM continents,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Continent ORDER BY rowid DESC) AS rn FROM continents) SELECT COUNT(DISTINCT Continent) AS NumberOfContinents FROM dedup WHERE rn = 1",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_5,car_1,rag_topk3,baseline,"SELECT Maker, COUNT(Model) AS ModelCount FROM model_list GROUP BY Maker HAVING ModelCount > 3","WITH dedup_model_list AS (SELECT Maker, Model FROM model_list GROUP BY Maker, Model), filtered_makers AS (SELECT Maker FROM dedup_model_list GROUP BY Maker HAVING COUNT(Model) > 3) SELECT T1.Maker, T1.Model FROM model_list AS T1 JOIN filtered_makers AS T2 ON T1.Maker = T2.Maker",1.0,4.5,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_6,car_1,rag_topk3,baseline,SELECT COUNT(*) FROM (SELECT Country FROM car_makers GROUP BY Country HAVING COUNT(*) > 2),"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM car_makers) SELECT COUNT(*) FROM (SELECT Country FROM dedup WHERE rn = 1 GROUP BY Country HAVING COUNT(*) > 2)",1.0,4.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_7,car_1,rag_topk3,baseline,SELECT COUNT(*) FROM cars_data WHERE accelerate > (SELECT MAX(accelerate) FROM cars_data),"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM cars_data), filtered AS (SELECT * FROM dedup WHERE rn = 1) SELECT COUNT(*) FROM filtered WHERE accelerate > (SELECT MAX(accelerate) FROM filtered)",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_8,car_1,rag_topk3,baseline,SELECT MIN(Weight) AS MinWeight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH filtered AS (SELECT * FROM cars_data WHERE Cylinders = 8 AND Year = 1974), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM filtered) SELECT MIN(Weight) AS MinWeight FROM dedup WHERE rn = 1",1.0,4141.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
stage2_9,student_transcripts_tracking,rag_topk3,baseline,SELECT DISTINCT s.last_name FROM Students AS s JOIN Addresses AS a ON s.current_address_id = a.address_id WHERE a.state_province_county = 'North Carolina' AND NOT s.student_id IN (SELECT student_id FROM Student_Enrolment),"WITH dedup_students AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY rowid DESC) AS rn FROM Students), dedup_addresses AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY address_id ORDER BY rowid DESC) AS rn FROM Addresses) SELECT DISTINCT ds.last_name FROM dedup_students AS ds JOIN dedup_addresses AS da ON ds.current_address_id = da.address_id WHERE da.state_province_county = 'North Carolina' AND NOT ds.student_id IN (SELECT student_id FROM Student_Enrolment)",0.0,0.0,0.6891025641025641,0.6955128205128205,0.7019230769230769,86.29955560210404,211.90388352965246,-39.159015662265766,0.34262820512820513,1.0
