question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_0,car_1,rag_topk8_rerank,sc,SELECT MAX(MPG) FROM cars_data WHERE Cylinders = 8 OR Year < 1980,"WITH dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data), capped_cars_data AS (SELECT *, MIN(Cylinders, 8.0) AS Cylinders_capped, MIN(Year, 1980) AS Year_capped FROM dedup_cars_data) SELECT MAX(MPG) FROM capped_cars_data WHERE Cylinders_capped = 8 OR Year_capped < 1980",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_1,car_1,rag_topk8_rerank,sc,SELECT MIN(Weight) AS Smallest_Weight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH capped_cars_data AS (SELECT *, MIN(Cylinders, 8.0) AS Cylinders_capped, MIN(Weight, 4464.0) AS Weight_capped, MIN(Year, 1982.0) AS Year_capped FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM capped_cars_data) SELECT MIN(Weight_capped) AS Smallest_Weight FROM dedup_cars_data WHERE Cylinders_capped = 8 AND Year_capped = 1974 AND rn = 1",1.0,4141.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_2,car_1,rag_topk8_rerank,sc,SELECT AVG(T1.Horsepower) AS AvgHorsepower FROM cars_data AS T1 JOIN car_names AS T2 ON T1.Id = T2.MakeId WHERE T1.Year < 1980,"WITH horses AS (WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), years AS (WITH base AS (SELECT * FROM cars_data), capped AS (SELECT *, MIN(Year, 1982.0) AS Year_capped FROM base), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Year_capped ORDER BY rowid DESC) AS rn FROM capped) SELECT * FROM dedup WHERE rn = 1), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data), dedup_car_names AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM car_names) SELECT AVG(horses.Horsepower) AS AvgHorsepower FROM horses JOIN years ON horses.Id = years.Id JOIN dedup_cars_data AS T1 ON horses.Id = T1.Id JOIN dedup_car_names AS T2 ON T1.Id = T2.MakeId WHERE T1.Year < 1980",1.0,111.13291139240506,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_3,car_1,rag_topk8_rerank,sc,SELECT AVG(cars_data.Edispl) AS Avg_Edispl FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId WHERE car_names.Make = 'VOLVO',"WITH cars_data_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data), car_names_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY MakeId ORDER BY rowid DESC) AS rn FROM car_names) SELECT AVG(cars_data_dedup.Edispl) AS Avg_Edispl FROM cars_data_dedup JOIN car_names_dedup ON cars_data_dedup.Id = car_names_dedup.MakeId WHERE car_names_dedup.Make = 'VOLVO'",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_4,student_transcripts_tracking,rag_topk8_rerank,sc,"SELECT course_name, course_id FROM Sections GROUP BY course_id HAVING COUNT(section_id) <= 2","WITH base AS (SELECT * FROM Sections), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY section_id ORDER BY rowid DESC) AS rn FROM base), capped AS (SELECT *, MIN(course_id, 14.0) AS course_id_capped FROM dedup) SELECT course_name, course_id_capped FROM capped GROUP BY course_id_capped HAVING COUNT(section_id) <= 2",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_5,car_1,rag_topk8_rerank,sc,"SELECT c.Continent, COUNT(cn.CountryName) AS CountryCount FROM continents AS c JOIN countries AS cn ON c.ContId = cn.Continent GROUP BY c.Continent","WITH dedup_continents AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContId ORDER BY rowid DESC) AS rn FROM continents), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries) SELECT dc.Continent, COUNT(dcn.CountryName) AS CountryCount FROM dedup_continents AS dc JOIN dedup_countries AS dcn ON dc.ContId = dcn.Continent GROUP BY dc.Continent",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_6,student_transcripts_tracking,rag_topk8_rerank,sc,"SELECT dp.degree_summary_name, COUNT(se.student_id) AS student_count FROM Student_Enrolment AS se JOIN Degree_Programs AS dp ON se.degree_program_id = dp.degree_program_id GROUP BY dp.degree_summary_name ORDER BY student_count DESC LIMIT 1","WITH normalized_se AS (SELECT student_enrolment_id, degree_program_id, semester_id, student_id, other_details FROM Student_Enrolment), normalized_dp AS (SELECT degree_program_id, degree_summary_name, degree_summary_description, other_details FROM Degree_Programs), dedup_se AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_enrolment_id ORDER BY rowid DESC) AS rn FROM normalized_se), dedup_dp AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY degree_program_id ORDER BY rowid DESC) AS rn FROM normalized_dp), filtered_se AS (SELECT * FROM dedup_se WHERE rn = 1), filtered_dp AS (SELECT * FROM dedup_dp WHERE rn = 1) SELECT fdp.degree_summary_name, COUNT(fse.student_id) AS student_count FROM filtered_se AS fse JOIN filtered_dp AS fdp ON fse.degree_program_id = fdp.degree_program_id GROUP BY fdp.degree_summary_name ORDER BY student_count DESC LIMIT 1",1.0,8.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_7,car_1,rag_topk8_rerank,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company',"WITH cleaned_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM car_makers), dedup_makers AS (SELECT * FROM cleaned_makers WHERE rn = 1) SELECT COUNT(DISTINCT T2.Model) FROM dedup_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Maker = 'American Motor Company'",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_8,car_1,rag_topk8_rerank,sc,SELECT COUNT(DISTINCT T2.Continent) AS CountryCount FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryId,"WITH dedup_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM car_makers), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries) SELECT COUNT(DISTINCT T2.Continent) AS CountryCount FROM dedup_makers AS T1 JOIN dedup_countries AS T2 ON T1.Country = T2.CountryId",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_9,car_1,rag_topk8_rerank,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Country = 'USA',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM car_makers), car_makers_filtered AS (SELECT * FROM car_makers_dedup WHERE rn = 1 AND Country = 'USA') SELECT COUNT(DISTINCT T2.Model) FROM car_makers_filtered AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker",0.0,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
stage2_10,car_1,rag_topk8_rerank,sc,SELECT AVG(T1.Horsepower) AS AvgHorsepower FROM cars_data AS T1 WHERE T1.Year < 1980,"WITH capped_horsepower AS (SELECT *, MIN(CAST(Horsepower AS REAL), 180.0) AS Horsepower_capped FROM cars_data), dedup_horsepower AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower_capped ORDER BY rowid DESC) AS rn FROM capped_horsepower), filtered_horsepower AS (SELECT * FROM dedup_horsepower WHERE rn = 1 AND Year < 1980) SELECT AVG(filtered_horsepower.Horsepower_capped) AS AvgHorsepower FROM filtered_horsepower",1.0,111.13291139240506,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.2226190476190476,265.3926228301963,-265.37314231071576,0.34415584415584416,1.0
